,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Financing cash outflow,Income taxes payable,0.0
2,Operating Expenses,Grid Electricity Cost,0.0
3,Operating Expenses,Licensing and Permitting,0.0
4,Operating Expenses,Rent of land,0.0
5,Financing cash outflow,Capital gains taxes payable,0.0
6,Operating Expenses,Labor,0.0
7,Operating Expenses,Total annual maintenance,0.0
8,Operating Expenses,Installation cost,0.0
9,Operating Expenses,Sales tax,0.0
10,Operating Expenses,Credit card fees,0.0
11,Financing cash outflow,Grid Transmission,0.0
12,Operating Expenses,Road tax,0.0
13,Operating Expenses,Non-depreciable assets,0.00010958006619717211
14,Financing cash outflow,Desalination,0.0005444018556283903
15,Operating Expenses,Desalination Fixed O&M Cost,0.002403583677658878
16,Financing cash outflow,Compression,0.005407789921911893
17,Operating Expenses,Water,0.011655677691341555
18,Operating Expenses,Battery Storage Fixed O&M Cost,0.01998871903515856
19,Operating Expenses,Cash on hand reserve,0.023437069156944903
20,Financing cash outflow,Battery Storage,0.026651625380211413
21,Operating Expenses,Property insurance,0.05448556180409836
22,Financing cash outflow,Hydrogen Storage,0.05663839235891567
23,Operating Expenses,Var O&M,0.07477306829503214
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.12118678680877656
25,Operating Expenses,Solar Plant Fixed O&M Cost,0.18935435438871343
26,Financing cash outflow,Solar Plant,0.3111723223787857
27,Financing cash outflow,Electrolysis system,0.420906149922221
28,Operating Expenses,Wind Plant Fixed O&M Cost,0.42502478386090614
29,Financing cash outflow,Wind Plant,0.8011961442895243
30,Financing cash outflow,Repayment of debt,1.0528568493304769
31,Financing cash outflow,Dividends paid,1.257570860177372
32,Financing cash outflow,Interest expense,1.383055164501914
33,Operating Revenue,Take or pay revenue,0.0
34,Operating Revenue,Incidental revenue,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00010958006619759013
37,Operating Revenue,Hydrogen sales,0.0013060114688509756
38,Operating Revenue,Cash on hand recovery,0.023437069156944906
39,Financing cash inflow,One time capital incentive,0.19723117005895638
40,Financing cash inflow,Inflow of debt,1.0528568493304769
41,Financing cash inflow,Monetized tax losses,2.4735813525036523
42,Financing cash inflow,Inflow of equity,2.4898968523167104
