,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Financing cash outflow,Income taxes payable,0.0
2,Operating Expenses,Grid Electricity Cost,0.0
3,Operating Expenses,Licensing and Permitting,0.0
4,Operating Expenses,Rent of land,0.0
5,Financing cash outflow,Capital gains taxes payable,0.0
6,Operating Expenses,Labor,0.0
7,Operating Expenses,Total annual maintenance,0.0
8,Operating Expenses,Installation cost,0.0
9,Operating Expenses,Sales tax,0.0
10,Operating Expenses,Credit card fees,0.0
11,Financing cash outflow,Grid Transmission,0.0
12,Operating Expenses,Road tax,0.0
13,Operating Expenses,Non-depreciable assets,0.00011128040393298643
14,Financing cash outflow,Desalination,0.0004914215635386594
15,Operating Expenses,Desalination Fixed O&M Cost,0.0021696708722782126
16,Financing cash outflow,Compression,0.004121058595964105
17,Operating Expenses,Water,0.012824095259422248
18,Operating Expenses,Battery Storage Fixed O&M Cost,0.02416476227485587
19,Financing cash outflow,Battery Storage,0.03221968303314116
20,Operating Expenses,Cash on hand reserve,0.03223426797908728
21,Operating Expenses,Var O&M,0.07498887277131
22,Operating Expenses,Property insurance,0.10533944082678044
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.10939308828228297
24,Operating Expenses,Solar Plant Fixed O&M Cost,0.3204875633270009
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.49842225848615185
26,Financing cash outflow,Solar Plant,0.6084812487055697
27,Financing cash outflow,Hydrogen Storage,0.7671667149658451
28,Financing cash outflow,Wind Plant,0.8406722093133095
29,Financing cash outflow,Electrolysis system,0.8850829999580292
30,Financing cash outflow,Repayment of debt,1.4945692700444484
31,Financing cash outflow,Dividends paid,1.9062098580976636
32,Financing cash outflow,Interest expense,2.0921783382199974
33,Operating Revenue,Take or pay revenue,0.0
34,Operating Revenue,Incidental revenue,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00011128040393298643
37,Operating Revenue,Cash on hand recovery,0.03223426797908729
38,Financing cash inflow,One time capital incentive,0.7039338233522779
39,Financing cash inflow,Inflow of debt,1.4945692700444482
40,Operating Revenue,Hydrogen sales,2.125053231173792
41,Financing cash inflow,Monetized tax losses,2.6523087947954704
42,Financing cash inflow,Inflow of equity,2.8031174352316004
