,Type,Name,NPV
0,Operating Expenses,Administrative expenses,0.0
1,Financing cash outflow,Income taxes payable,0.0
2,Operating Expenses,Grid Electricity Cost,0.0
3,Operating Expenses,Licensing and Permitting,0.0
4,Operating Expenses,Rent of land,0.0
5,Financing cash outflow,Capital gains taxes payable,0.0
6,Operating Expenses,Labor,0.0
7,Operating Expenses,Total annual maintenance,0.0
8,Operating Expenses,Installation cost,0.0
9,Operating Expenses,Sales tax,0.0
10,Operating Expenses,Credit card fees,0.0
11,Financing cash outflow,Grid Transmission,0.0
12,Operating Expenses,Road tax,0.0
13,Operating Expenses,Non-depreciable assets,0.00010890487187487303
14,Financing cash outflow,Desalination,0.0006011638226748842
15,Operating Expenses,Desalination Fixed O&M Cost,0.002654192921720479
16,Financing cash outflow,Compression,0.006393188610353948
17,Operating Expenses,Water,0.008292914934426387
18,Operating Expenses,Battery Storage Fixed O&M Cost,0.022072839431599264
19,Operating Expenses,Cash on hand reserve,0.023861867760085923
20,Financing cash outflow,Battery Storage,0.029430452575465685
21,Operating Expenses,Property insurance,0.06301162958325533
22,Operating Expenses,Var O&M,0.0740693353504359
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.13382230655984398
24,Operating Expenses,Solar Plant Fixed O&M Cost,0.2352345232497257
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.27513970777380925
26,Financing cash outflow,Hydrogen Storage,0.4162260763852997
27,Financing cash outflow,Solar Plant,0.4547867449494697
28,Financing cash outflow,Electrolysis system,0.4647918581808277
29,Financing cash outflow,Wind Plant,0.5044227975853169
30,Financing cash outflow,Repayment of debt,0.9706348255448699
31,Financing cash outflow,Dividends paid,1.2874506184511274
32,Financing cash outflow,Interest expense,1.3011830133062043
33,Operating Revenue,Take or pay revenue,0.0
34,Operating Revenue,Incidental revenue,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00010890487187445759
37,Operating Revenue,Cash on hand recovery,0.023861867760085923
38,Operating Revenue,Hydrogen sales,0.04118338333468353
39,Financing cash inflow,One time capital incentive,0.4502216369551176
40,Financing cash inflow,Inflow of debt,0.97063482554487
41,Financing cash inflow,Inflow of equity,2.3704758703600066
42,Financing cash inflow,Monetized tax losses,2.4177024730217487
